Incident ID,Incident Date,State,City Or County,Address,Killed,Injured,Latitude,Longitude
2386954,14/08/2022,Arizona,Phoenix,4601 E Granada Rd,1,4,33.4484367,-112.074141
2386871,14/08/2022,Illinois,Chicago,1800 block of W 78th St,1,4,41.8755616,-87.6244212
2386878,14/08/2022,Maryland,Baltimore,5100 block of Harford Rd,1,3,39.2908816,-76.610759
2388144,13/08/2022,Ohio,Cleveland,7500 block of Bessemer Ave,1,4,41.4996574,-81.6936772
2386032,13/08/2022,North Carolina,Raleigh,2414 Paula St,0,6,35.7803977,-78.6390989
2387010,13/08/2022,Georgia,Atlanta (College Park),5420 Riverdale Rd,1,4,33.63740085,-84.42981606522355
2386151,13/08/2022,Washington,Renton,1501 Orcas Ave,0,4,47.4799078,-122.2034496
2385789,12/08/2022,Pennsylvania,Philadelphia,5300 block of Charles St,1,3,39.9527237,-75.1635262
2385846,12/08/2022,Missouri,Saint Louis,5166 Dr Martin Luther King Dr,1,3,38.6280278,-90.1910154
2383958,10/08/2022,Mississippi,Winona,613 Powell St,1,3,33.4822954,-89.7277222
2382827,08/08/2022,Virginia,Richmond,3100 Carolina Ave,0,4,37.5385087,-77.43428
2380747,07/08/2022,Ohio,Cincinnati,1323 Main St,0,8,39.1014537,-84.5124602
2381371,07/08/2022,Pennsylvania,Pittsburgh,1700 block of Brighton Pl,1,3,40.4416941,-79.9900861
2381321,07/08/2022,Georgia,Atlanta,477 Windsor St SW,2,4,33.7489924,-84.3902644
2381000,07/08/2022,Alabama,Birmingham,800 block of 2nd Ave N,1,4,33.5206824,-86.8024326
2380361,06/08/2022,Michigan,Detroit,Saratoga St and Gratiot Ave,3,2,42.3315509,-83.0466403
2380869,06/08/2022,Michigan,Detroit,19000 block of Andover St,1,6,42.3315509,-83.0466403
2380783,06/08/2022,Pennsylvania,Duquesne,Orchard Park Ave and Ridge St,0,4,40.3814581,-79.8597708
2379316,05/08/2022,Virginia,Norfolk,216 E Plume St,0,4,36.8493695,-76.2899539
2379499,05/08/2022,Ohio,Dayton,7120 Hardwicke Pl,4,0,39.7589478,-84.1916069
2380017,05/08/2022,Wisconsin,Milwaukee,N 91st St and W Allyn St,0,4,43.0386475,-87.9090751
2378851,04/08/2022,Tennessee,Nashville,371 Hickory Trace Dr,1,3,36.1622767,-86.7742984
2379020,04/08/2022,Nebraska,Laurel,503 Elm St,4,0,42.4294449,-97.0897704
2377855,03/08/2022,California,Panorama City,Parthenia St and Tobias Ave,1,4,34.2242902,-118.4453745
2377529,03/08/2022,Florida,Miami,10000 SW 173rd Terrace,0,5,25.7741728,-80.19362
2376380,02/08/2022,New York,Albany,Central Ave and Lexington Ave,0,5,42.6511674,-73.754968
2377338,02/08/2022,Florida,Orlando,9873 Lake District Ln,4,0,28.5421109,-81.3790304
2375725,01/08/2022,California,Paramount,13801 Paramount Blvd,1,3,33.898917,-118.171005
2375886,01/08/2022,District of Columbia,Washington,1500 block of F St NE,1,5,38.8950368,-77.0365427
2376028,01/08/2022,Ohio,Columbus,176 Rumsey Rd,2,2,39.9622601,-83.0007065
2374337,31/07/2022,Michigan,Detroit,11637 Coyle St,2,6,42.3315509,-83.0466403
2374750,31/07/2022,Indiana,South Bend,St Joseph St and Milton St,0,4,41.6833813,-86.2500066
2374430,31/07/2022,Florida,Orlando,Wall St and S Orange Ave,0,7,28.5421109,-81.3790304
2374401,31/07/2022,Indiana,Indianapolis,Broad Ripple Ave and Guilford Ave,0,4,39.7683331,-86.1583502
2374990,31/07/2022,Illinois,Decatur,2874 N Dinneen St,1,3,39.8454163,-88.9524151
2375097,31/07/2022,Connecticut,Hartford,1994 Main St,0,4,41.764582,-72.6908547
2373924,30/07/2022,Louisiana,Monroe,2000 Peach St,1,3,32.5025471,-92.116219
2373692,30/07/2022,Illinois,Wheeling,800 block of Fletcher Dr,0,5,42.138889,-87.9310944
2373859,30/07/2022,Georgia,Girard,232 Claxton Rd,1,4,33.0404323,-81.7120567
2373050,29/07/2022,Maryland,Baltimore,3100 block of W North Ave,2,2,39.2908816,-76.610759
2373646,29/07/2022,New Mexico,Albuquerque,4303 Estancia Dr NW,1,4,35.0841034,-106.650985
2373607,29/07/2022,Ohio,Cleveland,E 154th St and Harvard Ave,1,3,41.4996574,-81.6936772
2373111,29/07/2022,Florida,Miami,10875 SW 216th St,0,4,25.7741728,-80.19362
2370760,27/07/2022,Georgia,Macon,624 Forest Hill Rd,2,2,32.8406946,-83.6324022
2371416,27/07/2022,Louisiana,Hahnville,300 block of Sycamore St,1,3,29.9765931,-90.4089708
2369720,25/07/2022,Louisiana,New Orleans,2000 block of Saint Andrew St,0,4,29.9759983,-90.0782127
2368575,24/07/2022,California,San Pedro,560 N Western Ave,2,6,33.7358518,-118.2922934
2368029,24/07/2022,Georgia,Atlanta,1695 Northside Dr NW,0,8,33.7489924,-84.3902644
2368308,24/07/2022,Texas,Fort Worth,2350 S Riverside Dr,1,3,32.753177,-97.3327459
2368110,24/07/2022,South Carolina,Bennettsville,614 US-15,1,3,34.6173803,-79.6847814
2367984,23/07/2022,Virginia,Richmond,2220 Broad Rock Blvd,0,5,37.5385087,-77.43428
2367664,23/07/2022,Texas,El Paso,14100 block of Honey Point Dr,0,4,31.7601164,-106.4870404
2367289,23/07/2022,North Carolina,Pinebluff,212 Primrose Path,1,4,35.1098795,-79.4722589
2367193,23/07/2022,Washington,Renton,100 block of Logan Ave S,1,6,47.4799078,-122.2034496
2368018,23/07/2022,Illinois,Chicago,5400 block of S Paulina St,0,4,41.8755616,-87.6244212
2367176,23/07/2022,Illinois,Chicago,2700 block of W Jackson Blvd,0,4,41.8755616,-87.6244212
2367157,23/07/2022,Illinois,Rockford,1401 N 2nd St,2,2,42.2713945,-89.093966
2367972,23/07/2022,Michigan,Kalamazoo,1300 block of N Church St,0,9,42.291707,-85.5872286
2366273,21/07/2022,California,Los Angeles,210 W 7th St,0,5,34.0536909,-118.242766
2363589,19/07/2022,Nebraska,Lincoln,2835 T St,0,4,40.8088861,-96.7077751
2362912,18/07/2022,Georgia,Atlanta,440 Thomasvillle Blvd,1,4,33.7489924,-84.3902644
2362595,17/07/2022,Washington,Mount Vernon,2301 Freeway Dr,0,5,48.4200462,-122.32642
2362141,17/07/2022,New York,Brooklyn,265 Livonia Ave,0,4,40.6526006,-73.9497211
2361849,17/07/2022,Michigan,Detroit,,0,4,42.3315509,-83.0466403
2362011,17/07/2022,Indiana,Greenwood,1251 US Hwy 31 N,3,2,39.6136987,-86.1095429
2362215,17/07/2022,Indiana,Beech Grove,1100 S 9th Ave,1,3,39.7221906,-86.0894158
2361609,17/07/2022,Michigan,Grand Rapids,77 Cesar E Chavez Ave SW,0,4,42.9632425,-85.6678639
2361654,17/07/2022,Georgia,Milledgeville,Leo Ct and Nobles Ct,0,5,33.0801429,-83.2320991
2362282,17/07/2022,New Jersey,Newark,751 Broadway,0,4,40.735657,-74.1723667
2362562,17/07/2022,Washington,Vancouver,E 11th St and E McLoughlin Blvd,2,2,45.6306954,-122.6744557
2361532,16/07/2022,District of Columbia,Washington,200 block of Adams St NE,1,3,38.8950368,-77.0365427
2360953,16/07/2022,Ohio,Columbus,3475 Sullivant Ave,2,2,39.9622601,-83.0007065
2361097,16/07/2022,South Carolina,North Charleston,8440 Dorchester Rd,0,4,32.8546197,-79.9748103
2361614,16/07/2022,Texas,Houston,2331 Bammelwood Dr,4,0,29.7589382,-95.3676974
2362355,16/07/2022,Louisiana,Monroe,2200 block of Adams St,0,5,32.5025471,-92.116219
2361490,16/07/2022,Pennsylvania,Philadelphia,1300 block of E Luzerne St,0,4,39.9527237,-75.1635262
2359843,14/07/2022,Illinois,Chicago,4400 block of W Maypole St,0,4,41.8755616,-87.6244212
2359229,14/07/2022,Pennsylvania,Philadelphia,1901 Spring Garden St,0,4,39.9527237,-75.1635262
2358938,13/07/2022,Pennsylvania,Philadelphia,Wyalusing Ave and N Creighton St,0,4,39.9527237,-75.1635262
2358861,13/07/2022,Indiana,Indianapolis,3629 Merrick Way,1,3,39.7683331,-86.1583502
2358856,13/07/2022,Minnesota,Minneapolis,1818 Lowry Ave N,0,4,44.9772995,-93.2654692
2358329,12/07/2022,Massachusetts,Boston,39 Warren St,0,4,42.3554334,-71.060511
2358053,11/07/2022,Mississippi,Jackson,Fairway St and Suncrest Dr,0,4,32.2998686,-90.1830408
2356705,10/07/2022,Illinois,Crest Hill,1828 Knapp Dr,1,4,41.554753,-88.0986709
2356327,10/07/2022,Missouri,Kansas City,4128 Broadway Blvd,1,5,39.100105,-94.5781416
2355580,10/07/2022,California,Downey,8100 block of Leeds St,3,2,33.9404441,-118.1292846
2355398,10/07/2022,New York,Brooklyn,The Boardwalk and W 21st St,0,5,40.6526006,-73.9497211
2356813,10/07/2022,Texas,Alvin,1500 block of County Road 149,1,3,29.4238472,-95.2441009
2355438,10/07/2022,Illinois,Chicago,448 N State St,0,4,41.8755616,-87.6244212
2355962,09/07/2022,Alabama,Jacksons Gap,Manoy Dr,0,4,32.8862364,-85.8116265
2354111,08/07/2022,North Carolina,Greensboro,1200 block of Fairview St,0,4,36.0726355,-79.7919754
2354825,08/07/2022,Michigan,Detroit,3400 block of 2nd Ave,0,4,42.3315509,-83.0466403
2353847,07/07/2022,Illinois,Chicago,2800 block of W Polk St,0,4,41.8755616,-87.6244212
2352349,06/07/2022,Minnesota,Saint Cloud,6th Ave S and 11th St S,0,4,45.5616075,-94.1642004
2352780,06/07/2022,Florida,Tampa,Courtland St N and Chelsea St E,0,4,27.9477595,-82.458444
2352444,06/07/2022,Illinois,Chicago,1820 W Maypole Ave,0,4,41.8755616,-87.6244212
2352342,05/07/2022,Ohio,Steubenville,601 South St,0,4,40.3600714,-80.6151034
2349853,05/07/2022,Indiana,Gary,1900 block of Missouri St,3,7,41.6045061,-87.3373495
2349723,05/07/2022,New York,Rochester,485 N Clinton Ave,1,3,43.157285,-77.615214
2348163,04/07/2022,Massachusetts,Boston,Dorchester Ave and Bailey St,0,4,42.3554334,-71.060511
2349746,04/07/2022,Wisconsin,Kenosha,6321 25th Ave,1,4,42.5846773,-87.8212263
2350033,04/07/2022,Minnesota,Minneapolis,724 Sibley St NE,0,7,44.9772995,-93.2654692
2348384,04/07/2022,Illinois,Highland Park,Central Ave and 2nd St,7,30,42.1816919,-87.8003438
2348230,04/07/2022,California,Sacramento,1525 L St,1,4,38.5810606,-121.493895
2348750,04/07/2022,Missouri,Kansas City,E 13th St and Grand Blvd,0,4,39.100105,-94.5781416
2349758,04/07/2022,New York,Corona (Queens),171st St and 137th Ave,0,4,40.7469593,-73.8601456
2348204,04/07/2022,Illinois,Chicago,6500 block of S Martin Luther King Dr,0,5,41.8755616,-87.6244212
2348167,04/07/2022,Virginia,Richmond,10 block of W Broad St,0,6,37.5385087,-77.43428
2349545,04/07/2022,Colorado,Denver,2100 block of W Pacific Pl,1,3,39.7392364,-104.984862
2348191,03/07/2022,Virginia,Manassas,8129 Sudley Rd,0,4,38.7509488,-77.4752667
2347373,03/07/2022,South Carolina,Mullins,Leroy Bethea St and Jennings Rd,0,4,34.2060587,-79.2559892
2348303,03/07/2022,Arizona,Surprise,W Carlin Dr,2,4,33.629247,-112.3681428
2348263,03/07/2022,Washington,Tacoma,3300 block of S Asotin St,0,4,47.2455013,-122.438329
2347060,02/07/2022,Texas,Haltom City,5700 block of Diamond Oaks Dr N,2,4,32.7995738,-97.2691817
2347297,02/07/2022,North Carolina,Clinton,506 Stetson St,0,6,34.9979453,-78.3233325
2347228,02/07/2022,New York,Corona (Queens),129-09 89th Ave,1,3,40.7469593,-73.8601456
2345410,01/07/2022,Illinois,Chicago,408 S Wells St,2,3,41.8755616,-87.6244212
2346422,01/07/2022,Illinois,Chicago,3800 block of W Monroe St,0,4,41.8755616,-87.6244212
2346406,01/07/2022,Mississippi,Greenwood,Johnson St and Main St,1,7,33.5162315,-90.1795281
2345144,30/06/2022,Kentucky,Allen,49 N Railroad St,3,5,36.7528961,-86.1924103
2344954,30/06/2022,New Jersey,Newark,291 Clinton Pl,0,9,40.735657,-74.1723667
2344008,29/06/2022,New Jersey,Jersey City,166 Bayview Ave,0,4,40.7215682,-74.047455
2344201,29/06/2022,Pennsylvania,Philadelphia,1100 block of E Price St,0,4,39.9527237,-75.1635262
2341725,27/06/2022,North Carolina,Charlotte,2000 block of Holly St,0,5,35.2272086,-80.8430827
2340458,26/06/2022,Georgia,Blakely,N Church St and Washington Ave,1,6,31.3773475,-84.9343388
2340720,26/06/2022,Virginia,Sutherlin,1220 Kerns Church Rd,1,7,36.6248605,-79.1969618
2340685,26/06/2022,New Jersey,Paterson,Madison St and Essex St,0,5,40.9167654,-74.171811
2340473,26/06/2022,Texas,San Antonio,3805 Blanco Rd,1,3,29.4246002,-98.4951405
2340696,26/06/2022,Texas,Winona,18005 FM 2767,0,5,32.4905867,-95.1668934
2340409,26/06/2022,Washington,Tacoma,5415 S Tacoma Way,0,8,47.2455013,-122.438329
2340297,25/06/2022,New York,Brooklyn,690 Quincy St,0,4,40.6526006,-73.9497211
2339761,25/06/2022,Texas,Houston,4207 Madden St,2,2,29.7589382,-95.3676974
2340347,25/06/2022,Minnesota,Minneapolis,SE Main St and 6th Ave SE,0,4,44.9772995,-93.2654692
2339866,24/06/2022,Virginia,Hopewell,Elm St and Arlington Rd,2,2,37.3043154,-77.2872001
2338874,24/06/2022,Pennsylvania,Philadelphia,S Bucknell St and Oakford St,2,2,39.9527237,-75.1635262
2338902,23/06/2022,Illinois,Chicago,7900 block of S Lafayette Ave,1,3,41.8755616,-87.6244212
2335052,20/06/2022,New York,New York (Manhattan),5th Ave and W 139th St,1,8,40.77310345,-73.98151986665067
2335872,20/06/2022,New York,Staten Island,Taft Ave and Westervelt Ave,0,5,40.5834557,-74.1496048
2334920,19/06/2022,District of Columbia,Washington,14th St NW and U St NW,1,3,38.8950368,-77.0365427
2334512,19/06/2022,Florida,Miami,US-1 and SW 22nd Ave,0,5,25.7741728,-80.19362
2334936,19/06/2022,Michigan,Detroit,18501 Healy St,1,3,42.3315509,-83.0466403
2334374,19/06/2022,Michigan,Grand Rapids,Griggs St SE and Division St,0,4,42.9632425,-85.6678639
2335096,19/06/2022,Washington,Everett,Colby Ave and 44th St SE,2,2,47.9793437,-122.2127011
2334620,19/06/2022,South Carolina,Walterboro,1109 Rivers St,2,2,32.9021377,-80.6672631
2334359,18/06/2022,Texas,San Antonio,2500 block of Patron Dr,2,5,29.4246002,-98.4951405
2333675,18/06/2022,Florida,Pensacola,15 E Intendencia St,0,5,30.421309,-87.2169149
2334096,17/06/2022,Maryland,Baltimore,1800 block of W Lafayette Ave,0,4,39.2908816,-76.610759
2333667,17/06/2022,Illinois,Chicago,3000 block of S Rhodes Ave,0,5,41.8755616,-87.6244212
2333154,16/06/2022,California,Oakland,316 14th St,1,4,37.8044557,-122.271356
2328342,12/06/2022,Colorado,Denver,4600 block of Colorado Ave,2,4,39.7392364,-104.984862
2328374,12/06/2022,California,Los Angeles,3300 block of E 14th St,3,4,34.0536909,-118.242766
2328532,12/06/2022,Michigan,Roseville,27000 block of Kelly St,0,4,42.4972583,-82.9371409
2328265,12/06/2022,Indiana,Gary,1700 Grant St,2,4,41.6045061,-87.3373495
2328215,12/06/2022,Indiana,Indianapolis,9200 block of Sussex Ter,0,4,39.7683331,-86.1583502
2328117,12/06/2022,Louisiana,New Orleans,3940 Tulane Ave,0,4,29.9759983,-90.0782127
2360288,11/06/2022,New Mexico,Alamogordo,Charlotte Ln,0,4,32.8998822,-105.9602081
2327645,11/06/2022,Illinois,Chicago,8600 block of S Damen Ave,1,4,41.8755616,-87.6244212
2327598,11/06/2022,Michigan,Detroit,13500 block of Cloverlawn Ave,0,4,42.3315509,-83.0466403
2328482,11/06/2022,Georgia,Atlanta (College Park),6500 block of Woodford Rd,0,7,33.63740085,-84.42981606522355
2328108,11/06/2022,Tennessee,Antioch,660 Bell Rd,2,2,36.0600602,-86.6722192
2327991,11/06/2022,Kentucky,Louisville,1101 River Rd,0,6,38.2542376,-85.759407
2327247,10/06/2022,Georgia,Decatur,2801 Candler Rd,1,3,30.8736613,-84.5740953
2325498,09/06/2022,Maryland,Smithsburg,12912 Bikle Rd,3,2,39.6548186,-77.5727681
2325328,08/06/2022,Arizona,Yuma,1500 block of S 4th Ave,0,4,32.723268,-114.6179954
2324475,07/06/2022,Illinois,Chicago,1223 S Lawndale Ave,0,4,41.8755616,-87.6244212
2324435,07/06/2022,Maryland,Baltimore,5500 block of Plainfield Ave,2,2,39.2908816,-76.610759
2323642,07/06/2022,Virginia,Portsmouth,1628 Maple Ave,4,0,36.8320081,-76.297699
2324496,07/06/2022,Illinois,Chicago,13000 block of S Champlain Ave,0,4,41.8755616,-87.6244212
2321772,05/06/2022,Michigan,Saginaw,300 block of S 11th St,3,1,43.4200387,-83.9490365
2321440,05/06/2022,Arizona,Mesa,1457 W Southern Ave,2,2,33.4151005,-111.831455
2321532,05/06/2022,Tennessee,Chattanooga,2125 McCallie Ave,2,11,35.0457219,-85.3094883
2321693,05/06/2022,Michigan,Grand Rapids,Pearl St NW and Ottawa Ave NW,1,3,42.9632425,-85.6678639
2322804,05/06/2022,South Carolina,Andrews,3000 block of County Line Road,0,5,33.451278,-79.5608971
2321193,04/06/2022,Michigan,Ecorse,3800 block of W Jefferson Ave,0,4,42.2444833,-83.145757
2320673,04/06/2022,Texas,El Paso (Socorro),10851 Thunder Rd,0,5,Not Found,Not Found
2321266,04/06/2022,Pennsylvania,Philadelphia,200 block of South St,2,10,39.9527237,-75.1635262
2321500,04/06/2022,Georgia,Macon,300 block of Jones Ave,2,2,32.8406946,-83.6324022
2320618,04/06/2022,Arizona,Phoenix,N 10th Ave and W Hatcher Rd,1,8,33.4484367,-112.074141
2321593,04/06/2022,South Carolina,Summerton,4193 St Paul Rd,1,7,33.6082323,-80.35126
2321698,04/06/2022,New York,Hempstead,77 Terrace Ave,1,3,40.6736812,-73.6190736
2320361,03/06/2022,Virginia,Chester,10960 block of Stepney Rd,1,5,37.3562229,-77.4460583
2320862,03/06/2022,Nebraska,Omaha,2931 T St,1,3,41.2587459,-95.9383758
2319567,02/06/2022,Texas,Centerville,1696 TX-7 W,5,0,31.2578221,-95.9785301
2318310,01/06/2022,Oklahoma,Tulsa,6161 S Yale Ave,4,0,36.1563122,-95.9927516
2318046,31/05/2022,Texas,Waco,1900 block of Preston St,0,4,31.5491899,-97.1474628
2316616,30/05/2022,Michigan,Benton Harbor,999 Pipestone St,1,6,42.1167065,-86.4541894
2315903,30/05/2022,Pennsylvania,Philadelphia,N Delaware Ave and E Tioga St,2,2,39.9527237,-75.1635262
2317016,30/05/2022,South Carolina,Charleston,America St and South St,0,9,32.7884363,-79.9399309
2315150,29/05/2022,Oklahoma,Taft,104 Elm St,1,7,35.7617667,-95.5463665
2316364,29/05/2022,Texas,Houston,11654 Walnut Dale Ct,0,4,29.7589382,-95.3676974
2315892,29/05/2022,Illinois,Chicago,4400 block of W Walton St,1,3,41.8755616,-87.6244212
2315605,29/05/2022,Arizona,Phoenix,N 58th St and W Windsor Ave,1,5,33.4484367,-112.074141
2315074,29/05/2022,Illinois,Chicago,800 block of S Karlov Ave,0,5,41.8755616,-87.6244212
2315361,29/05/2022,Nevada,Henderson,I-11 and Horizon Dr,0,7,36.0319843,-114.9822486
2314991,28/05/2022,Tennessee,Chattanooga,100 block of Cherry St,0,6,35.0457219,-85.3094883
2315338,28/05/2022,California,Fresno,2233 N 1st St,1,3,36.7394421,-119.78483
2315417,28/05/2022,Florida,Malabar,2500 block of Billie Ln,0,4,28.0022483,-80.568178
2315190,28/05/2022,Colorado,Colorado Springs,3800 block of E Pikes Pike Ave,1,3,38.8339578,-104.825348
2315333,28/05/2022,California,Merced,2600 block of Cowden Ave,1,3,37.1641544,-120.7678602
2314951,28/05/2022,Tennessee,Memphis,Chelsea Ave and Peres Ave,0,4,35.1460249,-90.0517638
2313970,27/05/2022,Michigan,Stanwood,10711 185th Ave,4,0,43.578637,-85.449208
2313988,27/05/2022,Alabama,Anniston,1204 Front St,0,6,33.6624824,-85.8283224
2312678,25/05/2022,Pennsylvania,Philadelphia,3500 block of Fairmount Ave,0,4,39.9527237,-75.1635262
2310278,24/05/2022,Texas,Uvalde,715 Old Carrizo Rd,21,17,29.300357,-99.7733181
2309711,23/05/2022,South Carolina,North Charleston,7550 Dorchester Rd,0,5,32.8546197,-79.9748103
2311123,23/05/2022,Ohio,Cleveland,1032 Hartley Rd,0,5,41.4996574,-81.6936772
2308096,21/05/2022,Indiana,Goshen,1204 Rosemare Ct,1,3,41.5850394,-85.8344491
2308395,21/05/2022,Washington,Tacoma,S Yakima Ave and S 56th St,0,4,47.2455013,-122.438329
2308017,20/05/2022,California,Highland,3606 Highland Ave,1,8,34.11213,-117.1807973
2307631,20/05/2022,Florida,Kissimmee,2331 Old Dixie Hwy,1,3,28.2918995,-81.4075838
2307813,20/05/2022,Louisiana,New Orleans,St. Claude Ave and Forstall St,1,3,29.9759983,-90.0782127
2307044,19/05/2022,Illinois,Chicago,800 block of N State St,2,7,41.8755616,-87.6244212
2306277,18/05/2022,Pennsylvania,Philadelphia,1500 block of Bouvier St,0,5,39.9527237,-75.1635262
2305208,17/05/2022,California,Palo Alto (East Palo Alto),2500 block of Fordham St,1,3,37.4723893,-122.1401211
2302847,15/05/2022,California,Laguna Woods,24301 El Toro Rd,1,5,33.6106076,-117.7249722
2303130,15/05/2022,North Carolina,Winston Salem (Winston-salem),2000 block of 25th St,0,7,36.0942506,-80.2738634
2304029,15/05/2022,North Carolina,Elizabeth City,901 S Martin Luther King Jr Dr,0,4,36.3010192,-76.2203699
2302740,15/05/2022,Texas,Houston,8729 Airline Dr,2,3,29.7589382,-95.3676974
2303337,15/05/2022,Texas,Amarillo,1003 N Fillmore St,1,4,35.20729,-101.8371192
2301751,14/05/2022,New York,Buffalo,1275 Jefferson Ave,10,3,42.8867166,-78.8783922
2354757,13/05/2022,Louisiana,Napoleonville,,0,5,29.9404803,-91.0248214
2301494,13/05/2022,Wisconsin,Milwaukee,Water St and Juneau Ave,0,11,43.0386475,-87.9090751
2300713,12/05/2022,Arkansas,Hot Springs National Park (Hot Springs),134 Convention Blvd,1,3,34.52907115,-93.03014017268711
2299660,11/05/2022,Illinois,Chicago,6800 block of S Ashland Ave,0,4,41.8755616,-87.6244212
2299126,11/05/2022,Indiana,Indianapolis,701 Canal Walk,0,5,39.7683331,-86.1583502
2300830,11/05/2022,New Jersey,Paterson,36 Essex St,1,4,40.9167654,-74.171811
2299176,10/05/2022,Texas,Brookshire,Purdy and 4th St,1,3,29.7860643,-95.9510661
2298872,10/05/2022,Maryland,Baltimore,2800 block of Boarman Ave,0,5,39.2908816,-76.610759
2298836,10/05/2022,Illinois,Chicago,4800 block of S Ada St,1,4,41.8755616,-87.6244212
2299407,10/05/2022,Illinois,Chicago,6400 block of S Richards Dr,0,6,41.8755616,-87.6244212
2298519,10/05/2022,Pennsylvania,Philadelphia,Allegheny Ave and G St,0,4,39.9527237,-75.1635262
2298591,10/05/2022,Maryland,Baltimore,700 block of N Rose St,1,3,39.2908816,-76.610759
2297823,09/05/2022,Michigan,Detroit,12600 block of McCoy Cir,0,4,42.3315509,-83.0466403
2298092,09/05/2022,Alabama,Tuscaloosa,4420 21st St,0,5,33.2095614,-87.5675258
2297261,08/05/2022,Georgia,Clarkston,6500 block of Old Hampton Dr,3,3,33.8095487,-84.2396434
2296224,07/05/2022,Florida,Miami,NW 37th St and NW 32nd Ave,0,4,25.7741728,-80.19362
2296191,07/05/2022,Kentucky,Lexington,1560 LaSalle Rd,2,3,38.0464066,-84.4970393
2296808,07/05/2022,Texas,Garland,800 block of Magnolia Dr,2,2,32.912624,-96.6388833
2296037,06/05/2022,Louisiana,New Orleans,4800 block of Alcee Fortier Blvd,2,4,29.9759983,-90.0782127
2296064,05/05/2022,Washington,Sunnyside,613 S 6th St,0,5,46.3246419,-120.0081898
2294515,03/05/2022,Kansas,Cowley (county),,0,4,37.2413155,-96.8675685
2293603,03/05/2022,Louisiana,Baton Rouge,2100 block of North 39th St,0,5,30.4494155,-91.1869659
2294477,03/05/2022,Texas,Beaumont,3580 S Martin Luther King Jr Pkwy,0,5,30.0860459,-94.1018461
2292613,01/05/2022,South Carolina,North Charleston,US-52 and Ashley Phosphate Rd,1,3,32.8546197,-79.9748103
2291578,01/05/2022,Ohio,Springfield,Clifton Ave and Rice St,1,4,39.9234046,-83.810138
2292452,01/05/2022,Florida,Tarpon Springs,Safford Ave and Boyer St,0,6,28.1470965,-82.756367
2291712,01/05/2022,Louisiana,Lafayette,500 Jefferson St,0,11,30.2262187,-92.0178202
2291618,30/04/2022,Georgia,Atlanta,445 Cleveland Ave SE,0,4,33.7489924,-84.3902644
2291470,30/04/2022,Mississippi,Jackson,1207 Mississippi Street,0,5,32.2998686,-90.1830408
2291185,29/04/2022,Tennessee,Jackson,310 North Pkwy,2,2,35.6144446,-88.8177418
2290903,29/04/2022,Louisiana,New Orleans,3201 Magazine St,0,6,29.9759983,-90.0782127
2291534,29/04/2022,Mississippi,Laurel,Ferrell St and Poplar Dr,0,4,31.6940509,-89.1306124
2290026,28/04/2022,Alabama,Bessemer,1800 block of Berkley Ave,1,3,33.4017766,-86.954437
2288928,27/04/2022,Illinois,Chicago,4400 block of W Jackson Blvd,0,4,41.8755616,-87.6244212
2288842,27/04/2022,Mississippi,Biloxi,2688 Beach Blvd,4,0,30.4007626,-88.8893818
2289610,27/04/2022,Texas,San Antonio,3399 Wurzbach Rd,0,5,29.4246002,-98.4951405
2289308,27/04/2022,Louisiana,Opelousas,700 block of Mia St,2,3,30.5335302,-92.081509
2289382,27/04/2022,Arizona,Phoenix,6719 W Thomas Rd,0,4,33.4484367,-112.074141
2287581,25/04/2022,Alabama,Birmingham,821 3rd Ave W,1,3,33.5206824,-86.8024326
2286363,24/04/2022,South Carolina,Myrtle Beach,12th Ave N and Withers Alley,1,3,33.6956461,-78.8900409
2286061,24/04/2022,Indiana,Lafayette,2905 Westchester Ln W,2,3,40.4191229,-86.8919011
2285772,23/04/2022,Illinois,Chicago,2000 block of W 51st St,2,2,41.8755616,-87.6244212
2285612,23/04/2022,North Carolina,Rocky Mount,1171 Jefferies Rd,0,4,35.9423833,-77.7956949
2285860,23/04/2022,Georgia,Atlanta,135 Andrew Young International Blvd NW,0,5,33.7489924,-84.3902644
2286089,23/04/2022,California,San Bernardino,1036 W Highland Ave,1,4,34.8253019,-116.0833144
2285158,22/04/2022,Virginia,Petersburg,200 block of Holly Hill Dr,1,5,37.1924594,-77.3677408
2284819,22/04/2022,District of Columbia,Washington,2900 block of Van Ness St NW,0,4,38.8950368,-77.0365427
2285242,22/04/2022,Ohio,Cincinnati,Kemper Ln and E McMillan St,0,4,39.1014537,-84.5124602
2285267,21/04/2022,Arkansas,Mountain View,646 Northcutt Rd,4,0,35.8684075,-92.1176521
2283535,20/04/2022,Minnesota,Duluth,715 E 12th St,4,0,46.7729322,-92.1251218
2281171,17/04/2022,Pennsylvania,Philadelphia,2800 block of Orkney St,0,4,39.9527237,-75.1635262
2280711,17/04/2022,Pennsylvania,Pittsburgh,900 Madison Ave,2,8,40.4416941,-79.9900861
2281541,17/04/2022,Oregon,Portland,16150 SE Stark St,1,3,45.5202471,-122.674194
2280875,17/04/2022,South Carolina,Furman,72 Ashley Circle Rd,0,9,32.6815627,-81.1881598
2281164,17/04/2022,California,Sacramento,7200 block of Franklin Blvd,1,3,38.5810606,-121.493895
2281483,17/04/2022,Florida,Miami,15020 South River Dr,1,3,25.7741728,-80.19362
2282256,17/04/2022,Louisiana,Baldwin,Rosebud Rd and Baptiste St,0,5,29.8379836,-91.5442793
